codice della navigazione	Art. 9. (Legge regolatrice del contratto di lavoro). I contratti di lavoro della gente del mare, del personale navigante della navigazione interna e del personale di volo sono regolati dalla legge nazionale della nave o dell'aeromobile, salva, se la nave o l'aeromobile e' di nazionalita' straniera, la diversa volonta' delle parti. ((43))   Il D.P.R. 21 febbraio 1990, n. 66 ha disposto (con l'art. 8, comma 1, lettera b)) che durante il periodo di temporanea abilitazione alla navigazione ed all'uso della bandiera italiana si intende per "legge nazionale della nave" quella italiana ai fini di cui al presente articolo. Ha inoltre disposto (con l'art. 14, comma 1, lettera b)) che durante il periodo di sospensione temporanea dell'abilitazione alla navigazione ed all'uso della bandiera fatte salve le disposizioni di cui all'art. 29, commi 2 e 3, della legge 14 giugno 1989, n. 234, in materia di lavoro marittimo, ai fini di cui al presente articolo, si intende per "legge nazionale della nave" quella dello Stato straniero nei cui appositi registri la nave e' iscritta. 
codice della navigazione	Art. 10. (Legge regolatrice dei contratti di utilizzazione di navi e aeromobili). I contratti di locazione, di noleggio, di trasporto sono regolati dalla legge nazionale della nave o dell'aeromobile, salva la diversa volonta' delle parti. ((43))   Il D.P.R. 21 febbraio 1990, n. 66 ha disposto (con l'art. 8, comma 1, lettera b)) che durante il periodo di temporanea abilitazione alla navigazione ed all'uso della bandiera italiana si intende per "legge nazionale della nave" quella italiana ai fini di cui al presente articolo. Ha inoltre disposto (con l'art. 14, comma 1, lettera b)) che durante il periodo di sospensione temporanea dell'abilitazione alla navigazione ed all'uso della bandiera fatte salve le disposizioni di cui all'art. 29, commi 2 e 3, della legge 14 giugno 1989, n. 234, in materia di lavoro marittimo, ai fini di cui al presente articolo, si intende per "legge nazionale della nave" quella dello Stato straniero nei cui appositi registri la nave e' iscritta. 
codice della navigazione	Art. 11. (Legge regolatrice della contribuzione alle avarie comuni). La contribuzione alle avarie comuni e' regolata dalla legge nazionale della nave o dell'aeromobile. ((43))   Il D.P.R. 21 febbraio 1990, n. 66 ha disposto (con l'art. 8, comma 1, lettera b)) che durante il periodo di temporanea abilitazione alla navigazione ed all'uso della bandiera italiana si intende per "legge nazionale della nave" quella italiana ai fini di cui al presente articolo. Ha inoltre disposto (con l'art. 14, comma 1, lettera b)) che durante il periodo di sospensione temporanea dell'abilitazione alla navigazione ed all'uso della bandiera fatte salve le disposizioni di cui all'art. 29, commi 2 e 3, della legge 14 giugno 1989, n. 234, in materia di lavoro marittimo, ai fini di cui al presente articolo, si intende per "legge nazionale della nave" quella dello Stato straniero nei cui appositi registri la nave e' iscritta. 
codice della navigazione	Art. 12. (Legge regolatrice delle obbligazioni derivanti da urto di navi o aeromobili). Le obbligazioni derivanti da urto di navi o di aeromobili in alto mare o in altro luogo o spazio non soggetto alla sovranita' di alcuno Stato sono regolate dalla legge nazionale delle navi o degli aeromobili, se e' comune; altrimenti dalla legge italiana. ((43))   Il D.P.R. 21 febbraio 1990, n. 66 ha disposto (con l'art. 8, comma 1, lettera b)) che durante il periodo di temporanea abilitazione alla navigazione ed all'uso della bandiera italiana si intende per "legge nazionale della nave" quella italiana ai fini di cui al presente articolo. Ha inoltre disposto (con l'art. 14, comma 1, lettera b)) che durante il periodo di sospensione temporanea dell'abilitazione alla navigazione ed all'uso della bandiera fatte salve le disposizioni di cui all'art. 29, commi 2 e 3, della legge 14 giugno 1989, n. 234, in materia di lavoro marittimo, ai fini di cui al presente articolo, si intende per "legge nazionale della nave" quella dello Stato straniero nei cui appositi registri la nave e' iscritta. 
codice della navigazione	Art. 13. (Legge regolatrice delle obbligazioni derivanti da assistenza, salvataggio e ricupero). Le obbligazioni derivanti da assistenza, salvataggio e ricupero compiuti in alto mare sono regolate dalla legge nazionale della nave o dell'aeromobile che ha prestato il soccorso o compiuto il ricupero. La stessa legge regola la ripartizione del compenso per assistenza, salvataggio e ricupero fra l'armatore a l'esercente e l'equipaggio. ((43))   Il D.P.R. 21 febbraio 1990, n. 66 ha disposto (con l'art. 8, comma 1, lettera b)) che durante il periodo di temporanea abilitazione alla navigazione ed all'uso della bandiera italiana si intende per "legge nazionale della nave" quella italiana ai fini di cui al presente articolo. Ha inoltre disposto (con l'art. 14, comma 1, lettera b)) che durante il periodo di sospensione temporanea dell'abilitazione alla navigazione ed all'uso della bandiera fatte salve le disposizioni di cui all'art. 29, commi 2 e 3, della legge 14 giugno 1989, n. 234, in materia di lavoro marittimo, ai fini di cui al presente articolo, si intende per "legge nazionale della nave" quella dello Stato straniero nei cui appositi registri la nave e' iscritta. 
codice della navigazione	Art. 14. (Competenza giurisdizionale). Oltre che nei casi previsti dall'articolo 4 del codice di procedura civile, le domande riguardanti urto di navi o di aeromobili ovvero assistenza, salvataggio o ricupero in alto mare o in altro luogo o spazio non soggetto alla sovranita' di alcuno Stato possono proporsi avanti i giudici del Regno, se la nave o l'aeromobile che ha cagionato l'urto o che e' stato assistito o salvato, ovvero le persone salvate o le cose salvate o ricuperate si trovano nel Regno. Dell'amministrazione della navigazione marittima 
codice della navigazione	Art. 15. (Ministro competente). L'amministrazione della marina mercantile e' retta dal ministro per le comunicazioni. 
codice della navigazione	Art. 16. (Circoscrizioni del litorale del Regno). Il litorale del Regno e' diviso in zone marittime; le zone sono suddivise in compartimenti e questi in circondari. Alla zona e preposto un direttore marittimo, al compartimento un capo del compartimento, al circondario un capo del circondario. Nell'ambito del compartimento in cui ha sede l'ufficio della direzione marittima, il direttore marittimo e' anche capo del compartimento. Nell'ambito del circondario in cui ha sede l'ufficio del compartimento, il capo del compartimento e' anche capo del circondario. Negli approdi di maggiore importanza in cui non hanno sede ne' l'ufficio del compartimento ne' l'ufficio del circondario sono istituiti uffici locali di porto o delegazioni di spiaggia, dipendenti dall'ufficio circondariale. Il capo del compartimento, il capo del circondario e i capi degli altri uffici marittimi dipendenti sono comandanti del porto o dell'approdo in cui hanno sede. 
codice della navigazione	Art. 17. (Attribuzioni degli uffici locali). Il direttore marittimo esercita le attribuzioni conferitegli dal presente codice, dalle altre leggi e dai regolamenti. Il capo del compartimento, il capo del circondario e i capi degli altri uffici marittimi dipendenti, oltre le attribuzioni conferite a ciascuno di essi dal presente codice, dalle altre leggi e dai regolamenti, esercitano, nell'ambito delle rispettive circoscrizioni, tutte le attribuzioni amministrative relative alla navigazione e al traffico marittimo, che non siano specificamente conferite a determinate autorita'. 
codice della navigazione	Art. 18. (Personale dell'amministrazione marittima). Le funzioni amministrative attinenti alla navigazione e al traffico marittimo sono esercitate dal corpo delle capitanerie di porto. Ove se ne riconosca l'opportunita', l'esercizio di tali funzioni puo' essere affidato, nei porti e approdi di minore importanza a persone estranee a detto corpo. 
codice della navigazione	Art. 19. (Enti portuali). Nei porti di maggiore importanza taluni servizi portuali inerenti alla navigazione possono essere affidati ad appositi enti costituiti con legge. 
codice della navigazione	Art. 20 (Vigilanza sulla navigazione e sul traffico all'estero). La vigilanza sulla navigazione e sul traffico marittimo nazionale all'estero e' esercitata dalle autorita' consolari. Dell'amministrazione della navigazione interna 
codice della navigazione	Art. 21. (Ministro competente). L' amministrazione della navigazione su laghi, fiumi, canali e altre acque interne e' retta dal ministro per le comunicazioni. 
codice della navigazione	Art. 22. (Ispettorati compartimentali). Agli effetti dell'ordinamento amministrativo della navigazione interna il territorio del Regno e' diviso in zone. A ciascuna zona e' preposto un ispettorato compartimentale della motorizzazione civile e dei trasporti in concessione. 
codice della navigazione	Art. 23. (Uffici di porto). Nei porti e nelle altre localita' di maggiore importanza per la navigazione interna sono istituiti ispettorati di porto e delegazioni di approdo da questi dipendenti. L'ispettorato di porto esercita sulle vie navigabili comprese nella sua circoscrizione le attribuzioni conferitegli dal presente codice, dalle altre leggi e dai regolamenti. Il capo dell'ispettorato ed il capo della delegazione di approdo sono comandanti del porto ove hanno sede. Nei casi previsti dal regolamento possono essere istituite, fuori della circoscrizione degli ispettorati di porto, delegazioni di approdo direttamente dipendenti dall'ispettorato compartimentale. In tal caso il capo della delegazione esercita anche le attribuzioni del capo dell'ispettorato di porto, conferitegli dal ministro per le comunicazioni. 
codice della navigazione	Art. 24. (Navigazione promiscua). Le navi addette alla navigazione interna, quando entrano in acque marittime, devono osservare le norme di polizia marittima e sono sottoposte alla vigilanza degli organi competenti per la navigazione marittima. Parimenti le navi addette alla navigazione marittima, quando entrano in acque interne, devono osservare le norme di polizia in vigore per tali acque e sono sottoposte alla vigilanza degli organi competenti per la navigazione interna. 
codice della navigazione	Art. 25. (Attribuzioni dell'autorita' comunale). Nelle localita' ove non hanno sede uffici di porto l'esercizio di attribuzioni amministrative relative alla navigazione interna puo' essere conferito a norma del regolamento dal ministro per le comunicazioni all'autorita' comunale. 
codice della navigazione	Art. 26. (Navi e galleggianti addetti al servizio urbano). Nei porti comunicanti con canali ed altre acque interne, il comandante del porto esercita la vigilanza sulle navi e sui galleggianti addetti al servizio urbano che entrano nelle acque marittime. I conflitti di competenza fra l'autorita' marittima e quella comunale relativi al servizio di tali navi e galleggianti sono risolti dal prefetto del luogo ed in via definitiva dal ministro per le comunicazioni. 
codice della navigazione	Art. 27. (Vigilanza sulla navigazione e sul traffico all'estero). La vigilanza sulla navigazione e sul traffico nazionale all'estero e' esercitata dalle autorita' consolari. Del demanio marittimo 
codice della navigazione	Art. 28. (Beni del demanio marittimo). Fanno parte del demanio marittimo: a) il lido, la spiaggia, i porti, le rade; b) le lagune, le foci dei fiumi che sboccano in mare, i bacini di acqua salsa o salmastra che almeno durante una parte dell'anno comunicano liberamente col mare; c) i canali utilizzabili ad uso pubblico marittimo. 
codice della navigazione	Art. 29. (Pertinenze del demanio marittimo). Le costruzioni e le altre opere appartenenti allo Stato, che esistono entro i limiti del demanio marittimo e del mare territoriale, sono considerate come pertinenze del demanio stesso. 
codice della navigazione	Art. 30. (Uso del demanio marittimo). L'amministrazione della marina mercantile regola l'uso del demanio marittimo e vi esercita la polizia. 
codice della navigazione	Art. 31. (Limiti del demanio marittimo). Nei luoghi, nei quali il mare comunica con canali o fiumi o altri corsi di acqua, i limiti del demanio marittimo sono fissati dal ministro per le comunicazioni di concerto con quelli per le finanze e per i lavori pubblici, nonche' con gli altri ministri interessati. 
codice della navigazione	Art. 32. (Delimitazione di zone del demanio marittimo). Il capo del compartimento, quando sia necessario o se comunque ritenga opportuno promuovere la delimitazione di determinate zone del demanio marittimo, invita, nei modi stabiliti dal regolamento, le pubbliche amministrazioni e i privati che possono avervi interesse a presentare le loro deduzioni e ad assistere alle relative operazioni. ((Le contestazioni che sorgono nel corso della delimitazione sono risolte in via amministrativa dal direttore marittimo, di concerto con l'intendente di finanza, con provvedimento definitivo. In caso di accordo di tutte le parti interessate il provvedimento del direttore marittimo da' atto nel relativo processo verbale dell'accordo intervenuto. Negli altri casi il provvedimento deve essere comunicato, con i relativi documenti, al Ministro per la marina mercantile, il quale entro sessanta giorni dalla ricezione puo' annullarlo con suo decreto, da notificarsi, entro i dieci giorni successivi, agli interessati per tramite del direttore marittimo. In caso di annullamento, la risoluzione in via amministrativa della contestazione spetta al Ministro per la marina mercantile, di concerto con quello per le finanze. Nelle controversie innanzi alle autorita' giurisdizionali, la tutela dei beni demaniali spetta esclusivamente al Ministro per le finanze)). 
codice della navigazione	Art. 33. (Ampliamento del demanio marittimo). Quando per necessita' dei pubblici usi del mare occorra comprendere nel demanio marittimo zone di proprieta' privata di limitata estensione e di lieve valore ad esso adiacenti, ovvero i depositi e gli stabilimenti menzionati nell'articolo 52, la dichiarazione di pubblico interesse per l'espropriazione e' fatta con decreto del ministro per le comunicazioni, di concerto con il ministro per le finanze. Il decreto costituisce titolo per l'immediata occupazione del bene da espropriare. 
codice della navigazione	Art. 34. (Destinazione di zone demaniali marittime ad altri usi pubblici). Con provvedimento del ministro per le comunicazioni, su richiesta ((dell'amministrazione statale, regionale o dell'ente locale competente)), determinate parti del demanio marittimo possono essere destinate ad altri usi pubblici, cessati i quali riprendono la loro destinazione normale 
codice della navigazione	Art. 35. (Esclusione di zone dal demanio marittimo). Le zone demaniali che dal capo del compartimento non siano ritenute utilizzabili per pubblici usi del mare sono escluse dal demanio marittimo con decreto del ministro per le comunicazioni di concerto con quello per le finanze. 
codice della navigazione	Art. 36. (Concessione di beni demaniali). L'amministrazione marittima, compatibilmente con le esigenze del pubblico uso, puo' concedere l'occupazione e l'uso, anche esclusivo, di beni demaniali e di zone di mare territoriale per un determinato periodo di tempo. ((Le concessioni di durata superiore a quindici anni sono di competenza del Ministro per la marina mercantile. Le concessioni di durata superiore a quattro, ma non a quindici anni, e quelle di durata non superiore al quadriennio che importino impianti di difficile sgombero sono di competenza del direttore marittimo. Le concessioni di durata non superiore al quadriennio, quando non importino impianti di difficile sgombero, sono di competenza del capo di compartimento marittimo)). ((7))   Il D.P.R. 13 luglio 1954, n. 747 ha disposto (con l'art. 3, comma 5) che la presente modifica ha effetto anche ai fini delle concessioni previste dall'art. 54 del regolamento di esecuzione del Codice della navigazione, approvato con D.P.R. 15 febbraio 1952, n. 328. 
codice della navigazione	Art. 37. (Concorso di piu' domande di concessione). Nel caso di piu' domande di concessione, e' preferito il richiedente che offra maggiori garanzie di proficua utilizzazione della concessione e si proponga di avvalersi di questa per un uso che, a giudizio dell'amministrazione, risponda ad un piu' rilevante interesse pubblico. Al fine della tutela dell'ambiente costiero, per il rilascio di nuove concessioni demaniali marittime per attivita' turistico- ricreative e' data preferenza alle richieste che importino attrezzature non fisse e completamente amovibili. ((PERIODO SOPPRESSO L. 26 FEBBRAIO 2010, N. 25)). Qualora non ricorrano le ragioni di preferenza di cui ai precedenti commi, si procede a licitazione privata. 
codice della navigazione	Art. 38. (Anticipata occupazione di zone demaniali). Qualora ne riconosca l'urgenza, l'autorita' marittima puo', su richiesta dell'interessato, consentire, previa cauzione, l'immediata occupazione e l'uso di beni del demanio marittimo, nonche' l'esecuzione dei lavori all'uopo necessari, a rischio del richiedente, purche' questo si obblighi ad osservare le condizioni che saranno stabilite nell'atto di concessione. Se la concessione e' negata, il richiedente deve demolire le opere eseguite e rimettere i beni nel pristino stato. 
codice della navigazione	Art. 39. (Misura del canone). La misura del canone e' determinata dall'atto di concessione. Nelle concessioni a enti pubblici o privati, per fini di beneficenza o per altri fini di pubblico interesse, sono fissati canoni di mero riconoscimento del carattere demaniale dei beni. 
codice della navigazione	Art. 40. (Riduzione del canone). Qualora l'utilizzazione di beni del demanio marittimo da parte del concessionario venga ad essere ristretta per effetto di preesistenti diritti di terzi, al concessionario non e' dovuto alcun indennizzo, ma si fa luogo a un'adeguata riduzione del canone, salva la facolta' prevista nel primo comma dell'articolo 44. 
codice della navigazione	Art. 41 (Costituzione d'ipoteca). Il concessionario puo', previa autorizzazione dell'autorita' concedente, costituire ipoteca sulle opere da lui costruite sui beni demaniali. 
codice della navigazione	Art. 42. (Revoca delle concessioni). Le concessioni di durata non superiore al ((quadriennio)) e che non importino impianti di difficile sgombero sono revocabili in tutto o in parte a giudizio discrezionale dell'amministrazione marittima. Le concessioni di durata superiore al ((quadriennio)) o che comunque importino impianti di difficile sgombero sono revocabili per specifici motivi inerenti al pubblico uso del mare o per altre ragioni di pubblico interesse, a giudizio discrezionale dell'amministrazione marittima. La revoca non da' diritto a indennizzo. Nel caso di revoca parziale si fa luogo ad un'adeguata riduzione del canone, salva la facolta' prevista dal primo comma dell'articolo 44. Nelle concessioni che hanno dato luogo a costruzione di opere stabili l'amministrazione marittima, salvo che non sia diversamente stabilito, e' tenuta a corrispondere un indennizzo pari al rimborso di tante quote parti del costo delle opere quanti sono gli anni mancanti al termine di scadenza fissato. In ogni caso l'indennizzo non puo' essere superiore al valore delle opere al momento della revoca, detratto l'ammontare degli effettuati ammortamenti. 
codice della navigazione	Art. 43. (Domande incompatibili). Qualora una domanda di concessione di beni del demanio marittimo risulti incompatibile con una concessione precedentemente fatta per uso di meno rilevante interesse pubblico, la concessione precedente puo' essere revocata con decreto reale, previo parere del consiglio di Stato, fermo il disposto degli ultimi due comma dell'articolo precedente. 
codice della navigazione	Art. 44. (Modifica o estinzione della concessione per fatto dell'amministrazione). In caso di revoca parziale, il concessionario ha facolta' di rinunziare alla concessione dandone comunicazione all'autorita' concedente nel termine di trenta giorni dalla notifica del provvedimento di revoca. La stessa facolta' spetta al concessionario anche quando l'utilizzazione della concessione sia resa impossibile in parte, in conseguenza di opere costruite per fini di pubblico interesse dallo Stato o da altri enti pubblici. Se l'utilizzazione e' resa totalmente impossibile la concessione si estingue. 
codice della navigazione	Art. 45. (Modifica o estinzione della concessione per cause naturali). Quando, per cause naturali, i beni del demanio marittimo concessi subiscono modificazioni tali da restringere l'utilizzazione della concessione, il concessionario ha diritto ad una adeguata riduzione del canone. Qualora le cause predette cagionino modificazioni tali della consistenza dei beni da rendere impossibile l'ulteriore utilizzazione della concessione, questa si estingue. 
codice della navigazione	Art. 45-bis. (Affidamento ad altri soggetti delle attivita' oggetto della concessione). Il concessionario ((...)) previa autorizzazione dell'autorita' competente, puo' affidare ad altri soggetti la gestione delle attivita' oggetto della concessione. Previa autorizzazione dell'autorita' competente, puo' essere altresi' affidata ad altri soggetti la gestione di attivita' secondarie nell'ambito della concessione. 
codice della navigazione	Art. 46. (Subingresso nella concessione). ((Fermi i divieti ed i limiti di cui all'articolo 18, comma 7, della legge 28 gennaio 1994, n. 84, quando il concessionario intende sostituire altri nel godimento della concessione deve chiedere l'autorizzazione dell'autorita' concedente.)) In caso di vendita o di esecuzione forzata, l'acquirente o l'aggiudicatario di opere o impianti costruiti dal concessionario su beni demaniali non puo' subentrare nella concessione senza l'autorizzazione dell'autorita' concedente. In caso di morte del concessionario gli eredi subentrano nel godimento della concessione, ma devono chiederne la conferma entro sei mesi, sotto pena di decadenza. Se, per ragioni attinenti all'idoneita' tecnica od economica degli eredi, l'amministrazione non ritiene opportuno confermare la concessione, si applicano le norme relative alla revoca. 
codice della navigazione	Art. 47. (Decadenza dalla concessione). L'amministrazione puo' dichiarare la decadenza del concessionario: a) per mancata esecuzione delle opere prescritte nell'atto di concessione, o per mancato inizio della gestione, nei termini assegnati; b) per non uso continuato durante il periodo fissato a questo effetto nell'atto di concessione, o per cattivo uso; c) per mutamento sostanziale non autorizzato dello scopo per il quale e' stata fatta la concessione; d) per omesso pagamento del canone per il numero di rate fissato a questo effetto dall'atto di concessione; e) per abusiva sostituzione di altri nel godimento della concessione; f) per inadempienza degli obblighi derivanti dalla concessione, o imposti da norme di leggi o di regolamenti. Nel caso di cui alle lettere a) e b) l'amministrazione puo' accordare una proroga al concessionario. Prima di dichiarare la decadenza, l'amministrazione fissa un termine entro il quale l'interessato puo' presentare le sue deduzioni. Al concessionario decaduto non spetta alcun rimborso per opere eseguite ne' per spese sostenute. 
codice della navigazione	Art. 48. (Autorita' competente a dichiarare la revoca e la decadenza). La revoca e la decadenza della concessione sono dichiarate, con le formalita' stabilite dal regolamento, dall'autorita' che ha fatto la concessione. 
codice della navigazione	Art. 49. (Devoluzione delle opere non amovibili). Salvo che sia diversamente stabilito nell'atto di concessione, quando venga a cessare la concessione, le opere non amovibili, costruite sulla zona demaniale, te stano acquisite allo Stato, senza alcun compenso o rimborso, salva la facolta' dell'autorita' concedente di ordinarne la demolizione con la restituzione del bene demaniale nel pristino stato. In quest'ultimo caso, l'amministrazione, ove il concessionario non esegua l'ordine di demolizione, puo' provvedervi d'ufficio a termini dell'articolo 54. 
codice della navigazione	Art. 50. (Disciplina dell'uso di beni demaniali). Salve le disposizioni relative a speciali gestioni di apparecchi meccanici di carico e scarico e di magazzini di proprieta' dello Stato, nelle localita' dove sia riconosciuto opportuno, il capo di compartimento regola la destinazione e l'uso di aree e di pertinenze demaniali per il carico, lo scarico e la temporanea sosta di merci o materiali per un periodo di tempo eccedente quello necessario alle ordinarie operazioni portuali, e ne determina i canoni relativi. Le autorizzazioni sono rilasciate dal comandante del porto che ne fissa la durata. 
codice della navigazione	Art. 51. (Estrazione e raccolta di arena e altri materiali). Nell'ambito del demanio marittimo e del mare territoriale, l'estrazione e la raccolta di arena, alghe, ghiaia o altri materiali e' sottoposta alla concessione del capo del compartimento. 
codice della navigazione	Art. 52. (Impianto ed esercizio di depositi e stabilimenti). Le concessioni per l'impianto e l'esercizio di depositi e stabilimenti, i quali siano situati anche soltanto in parte entro i confini del demanio marittimo o del mare territoriale, ovvero siano comunque collegati al mare, a corsi d'acqua o canali marittimi, sono fatte a norma delle disposizioni del presente titolo. Per l'impianto e l'esercizio di stabilimenti o di depositi costieri di sostanze infiammabili o esplosive e' richiesta inoltre l'autorizzazione del ministro per le comunicazioni. L'impianto e l'esercizio dei depositi e stabilimenti predetti sono sottoposti alle disposizioni di polizia stabilite dall'autorita' marittima. L'impianto e l'esercizio dei depositi e stabilimenti di cui al secondo comma sono sottoposti inoltre alle speciali disposizioni in materia. 
codice della navigazione	Art. 53. (Registro dei diritti gravanti sul demanio marittimo). Presso ogni ufficio di compartimento e' tenuto, nelle forme stabilite dal regolamento, un registro dei diritti sulle zone di demanio marittimo comprese nell'ambito della circoscrizione. 
